Fichier,ID,Nb retweet,Nb like,Nb réponses,Nb citations,Hashtags,Texte,Mots,Phrases,Tags POS,Sentiment,Polarité,Subjectivité,Phrases nominales,Texte corrigé,Texte tokénizé
1110804083596619778.json,1110804083596619778,0,0,0,0,"['#CHILDHOOD', '#CANCER', '#SURVIVOR', '#GIFTS', '#CHILD', '#DOCTORED', '#TREAT', '#CARING', '#IMAGE', '#IMAGING', '#CONDITION', '#CONDITIONS', '#CRISIS', '#LOSE', '#TREATMENT', '#FASTING', '#PAIN', '#TIMING', '#TIMED', '#LIVELY', '#YOUNG', '#DISEASE', '#SOCIAL', '#COURTESY', '#BLESSING', '#PRESENTS']","Childhood Cancer Survivor Mug
https://t.co/zssqCz8P2f

#childhood #cancer #survivor #gifts #child #doctored #treat #caring #image #imaging #condition #conditions #crisis #lose #treatment #fasting #pain #timing #timed #lively #young #disease #social #courtesy #blessing #presents https://t.co/y9JVl8tvId","['Childhood', 'Cancer', 'Survivor', 'Mug', 'https', 't.co/zssqCz8P2f', 'childhood', 'cancer', 'survivor', 'gifts', 'child', 'doctored', 'treat', 'caring', 'image', 'imaging', 'condition', 'conditions', 'crisis', 'lose', 'treatment', 'fasting', 'pain', 'timing', 'timed', 'lively', 'young', 'disease', 'social', 'courtesy', 'blessing', 'presents', 'https', 't.co/y9JVl8tvId']","[Sentence(""Childhood Cancer Survivor Mug
https://t.co/zssqCz8P2f

#childhood #cancer #survivor #gifts #child #doctored #treat #caring #image #imaging #condition #conditions #crisis #lose #treatment #fasting #pain #timing #timed #lively #young #disease #social #courtesy #blessing #presents https://t.co/y9JVl8tvId"")]","[('Childhood', 'NNP'), ('Cancer', 'NNP'), ('Survivor', 'NNP'), ('Mug', 'NNP'), ('https', 'NN'), ('//t.co/zssqCz8P2f', 'JJ'), ('childhood', 'NN'), ('cancer', 'NN'), ('survivor', 'NN'), ('gifts', 'NNS'), ('child', 'JJ'), ('doctored', 'JJ'), ('treat', 'NN'), ('caring', 'VBG'), ('image', 'NN'), ('imaging', 'VBG'), ('condition', 'NN'), ('conditions', 'NNS'), ('crisis', 'NN'), ('lose', 'JJ'), ('treatment', 'NN'), ('fasting', 'VBG'), ('pain', 'NN'), ('timing', 'NN'), ('timed', 'VBD'), ('lively', 'RB'), ('young', 'JJ'), ('disease', 'JJ'), ('social', 'JJ'), ('courtesy', 'JJ'), ('blessing', 'VBG'), ('presents', 'NNS'), ('https', 'NN'), ('//t.co/y9JVl8tvId', 'NN')]","Sentiment(polarity=0.06666666666666667, subjectivity=0.23333333333333334)",0.06666666666666667,0.23333333333333334,"['childhood', 'survivor mug', '//t.co/zssqcz8p2f # childhood # cancer # survivor # gifts # child #', '# image #', '# condition # conditions # crisis #', '# treatment #', '# pain # timing #', 'lively #', 'young # disease #', 'social # courtesy #']","Childhood Cancer Survivor Dug
http://t.co/zssqCz8P2f

#childhood #cancer #survivor #gifts #child #doctor #treat #daring #image #imagine #condition #conditions #crisis #lose #treatment #fasting #pain #timing #timed #lively #young #disease #social #courtesy #blessing #presents http://t.co/y9JVl8tvId","['Childhood', 'Cancer', 'Survivor', 'Mug', 'https', ':', '//t.co/zssqCz8P2f', '#', 'childhood', '#', 'cancer', '#', 'survivor', '#', 'gifts', '#', 'child', '#', 'doctored', '#', 'treat', '#', 'caring', '#', 'image', '#', 'imaging', '#', 'condition', '#', 'conditions', '#', 'crisis', '#', 'lose', '#', 'treatment', '#', 'fasting', '#', 'pain', '#', 'timing', '#', 'timed', '#', 'lively', '#', 'young', '#', 'disease', '#', 'social', '#', 'courtesy', '#', 'blessing', '#', 'presents', 'https', ':', '//t.co/y9JVl8tvId']"
809545818797641728.json,809545818797641728,0,1,1,0,"['#LONGEVITY', '#MEAL', '#FASTING', '#METABOLISM', '#SYNDROME', '#OBESITY', '#SUGAR', '#FAT', '#CANCER', '#VEGAN', '#NUTRITION', '#GUT']",#Longevity Why I eat One #Meal #fasting #metabolism #syndrome #obesity #sugar #fat #cancer #vegan #nutrition #gut  https://t.co/TA05fAvKdH,"['Longevity', 'Why', 'I', 'eat', 'One', 'Meal', 'fasting', 'metabolism', 'syndrome', 'obesity', 'sugar', 'fat', 'cancer', 'vegan', 'nutrition', 'gut', 'https', 't.co/TA05fAvKdH']","[Sentence(""#Longevity Why I eat One #Meal #fasting #metabolism #syndrome #obesity #sugar #fat #cancer #vegan #nutrition #gut  https://t.co/TA05fAvKdH"")]","[('Longevity', 'NNP'), ('Why', 'WRB'), ('I', 'PRP'), ('eat', 'VBP'), ('One', 'CD'), ('Meal', 'NNP'), ('fasting', 'VBG'), ('metabolism', 'NN'), ('syndrome', 'JJ'), ('obesity', 'NN'), ('sugar', 'NN'), ('fat', 'JJ'), ('cancer', 'NN'), ('vegan', 'JJ'), ('nutrition', 'NN'), ('gut', 'JJ'), ('https', 'NN'), ('//t.co/TA05fAvKdH', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['longevity', 'meal', '# metabolism # syndrome # obesity # sugar #', 'fat # cancer # vegan # nutrition # gut https']",#Longevity Why I eat One #Real #fasting #metabolism #syndrome #obesity #sugar #fat #cancer #began #nutrition #gut  http://t.co/TA05fAvKdH,"['#', 'Longevity', 'Why', 'I', 'eat', 'One', '#', 'Meal', '#', 'fasting', '#', 'metabolism', '#', 'syndrome', '#', 'obesity', '#', 'sugar', '#', 'fat', '#', 'cancer', '#', 'vegan', '#', 'nutrition', '#', 'gut', 'https', ':', '//t.co/TA05fAvKdH']"
765554690494832641.json,765554690494832641,0,1,0,0,"['#FASTING', '#AUTOPHAGY', '#INFLAMMATION', '#IMMUNITY', '#CANCER']","#Fasting can do this -""#Autophagy #Inflammation &amp; #Immunity: A Troika Governing #Cancer and Its Treatment.""
https://t.co/ULPQZIwObb","['Fasting', 'can', 'do', 'this', 'Autophagy', 'Inflammation', 'amp', 'Immunity', 'A', 'Troika', 'Governing', 'Cancer', 'and', 'Its', 'Treatment', 'https', 't.co/ULPQZIwObb']","[Sentence(""#Fasting can do this -""#Autophagy #Inflammation &amp; #Immunity: A Troika Governing #Cancer and Its Treatment.""""), Sentence(""https://t.co/ULPQZIwObb"")]","[('Fasting', 'VBG'), ('can', 'MD'), ('do', 'VB'), ('this', 'DT'), ('Autophagy', 'NNP'), ('Inflammation', 'NNP'), ('&', 'CC'), ('amp', 'NN'), ('Immunity', 'NN'), ('A', 'DT'), ('Troika', 'NNP'), ('Governing', 'NNP'), ('Cancer', 'NNP'), ('and', 'CC'), ('Its', 'PRP$'), ('Treatment', 'NN'), ('https', 'NN'), ('//t.co/ULPQZIwObb', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['fasting', 'autophagy', 'inflammation', 'immunity', 'troika governing', '# cancer']","#Wasting can do this -""#Autophagy #Inflammation &amp; #Immunity: A Troyka Governing #Cancer and Its Treatment.""
http://t.co/ULPQZIwObb","['#', 'Fasting', 'can', 'do', 'this', '-', ""''"", '#', 'Autophagy', '#', 'Inflammation', '&', 'amp', ';', '#', 'Immunity', ':', 'A', 'Troika', 'Governing', '#', 'Cancer', 'and', 'Its', 'Treatment', '.', ""''"", 'https', ':', '//t.co/ULPQZIwObb']"
481095640995217408.json,481095640995217408,0,0,0,0,"['#FASTING', '#CANCER', '#SCIENCE']",Scientists Discover That #Fasting Triggers Stem Cell Regeneration &amp; Fights #Cancer http://t.co/XW2Ekd2QRw via @collectiveevol #Science,"['Scientists', 'Discover', 'That', 'Fasting', 'Triggers', 'Stem', 'Cell', 'Regeneration', 'amp', 'Fights', 'Cancer', 'http', 't.co/XW2Ekd2QRw', 'via', 'collectiveevol', 'Science']","[Sentence(""Scientists Discover That #Fasting Triggers Stem Cell Regeneration &amp; Fights #Cancer http://t.co/XW2Ekd2QRw via @collectiveevol #Science"")]","[('Scientists', 'NNS'), ('Discover', 'NNP'), ('That', 'DT'), ('Fasting', 'VBG'), ('Triggers', 'NNP'), ('Stem', 'NNP'), ('Cell', 'NNP'), ('Regeneration', 'NNP'), ('&', 'CC'), ('amp', 'NN'), ('Fights', 'NNP'), ('Cancer', 'NNP'), ('http', 'NN'), ('//t.co/XW2Ekd2QRw', 'JJ'), ('via', 'IN'), ('@', 'NNP'), ('collectiveevol', 'NN'), ('Science', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['scientists discover', 'fasting triggers stem cell regeneration', 'fights', '# cancer http', '@ collectiveevol # science']",Scientists Discover That #Wasting Trigger Stem Well Degeneration &amp; Rights #Cancer http://t.co/XW2Ekd2QRw via @collectiveevol #Science,"['Scientists', 'Discover', 'That', '#', 'Fasting', 'Triggers', 'Stem', 'Cell', 'Regeneration', '&', 'amp', ';', 'Fights', '#', 'Cancer', 'http', ':', '//t.co/XW2Ekd2QRw', 'via', '@', 'collectiveevol', '#', 'Science']"
1036611037364215816.json,1036611037364215816,0,0,1,0,"['#FASTING', '#CANCER', '#LONGEVITY']",Consider modified #fasting to fight #Cancer and improve #longevity https://t.co/lKU1RYw8NJ. EAT LESS,"['Consider', 'modified', 'fasting', 'to', 'fight', 'Cancer', 'and', 'improve', 'longevity', 'https', 't.co/lKU1RYw8NJ', 'EAT', 'LESS']","[Sentence(""Consider modified #fasting to fight #Cancer and improve #longevity https://t.co/lKU1RYw8NJ.""), Sentence(""EAT LESS"")]","[('Consider', 'VB'), ('modified', 'JJ'), ('fasting', 'VBG'), ('to', 'TO'), ('fight', 'VB'), ('Cancer', 'NNP'), ('and', 'CC'), ('improve', 'VB'), ('longevity', 'NN'), ('https', 'NN'), ('//t.co/lKU1RYw8NJ', 'NN'), ('EAT', 'NNP'), ('LESS', 'NNP')]","Sentiment(polarity=-0.16666666666666666, subjectivity=0.06666666666666667)",-0.16666666666666666,0.06666666666666667,"['consider', '# cancer', '# longevity https', 'eat less']",Consider modified #fasting to fight #Cancer and improve #longevity http://t.co/lKU1RYw8NJ. EAT LESS,"['Consider', 'modified', '#', 'fasting', 'to', 'fight', '#', 'Cancer', 'and', 'improve', '#', 'longevity', 'https', ':', '//t.co/lKU1RYw8NJ', '.', 'EAT', 'LESS']"
1130504114905985024.json,1130504114905985024,1,1,0,0,"['#FASTING', '#CANCER', '#FASTING', '#RAMADAN']","#Fasting Maybe the best way to combat #Cancer.
#Fasting &amp; 
#Ramadan Benefits https://t.co/V5zs6lsBrL","['Fasting', 'Maybe', 'the', 'best', 'way', 'to', 'combat', 'Cancer', 'Fasting', 'amp', 'Ramadan', 'Benefits', 'https', 't.co/V5zs6lsBrL']","[Sentence(""#Fasting Maybe the best way to combat #Cancer.""), Sentence(""#Fasting &amp; 
#Ramadan Benefits https://t.co/V5zs6lsBrL"")]","[('Fasting', 'VBG'), ('Maybe', 'RB'), ('the', 'DT'), ('best', 'JJS'), ('way', 'NN'), ('to', 'TO'), ('combat', 'VB'), ('Cancer', 'NNP'), ('Fasting', 'NNP'), ('&', 'CC'), ('amp', 'NN'), ('Ramadan', 'NNP'), ('Benefits', 'NNP'), ('https', 'NN'), ('//t.co/V5zs6lsBrL', 'NN')]","Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,"['fasting', '# cancer', 'fasting', 'ramadan benefits']","#Wasting Maybe the best way to combat #Cancer.
#Wasting &amp; 
#Ramadan Benefits http://t.co/V5zs6lsBrL","['#', 'Fasting', 'Maybe', 'the', 'best', 'way', 'to', 'combat', '#', 'Cancer', '.', '#', 'Fasting', '&', 'amp', ';', '#', 'Ramadan', 'Benefits', 'https', ':', '//t.co/V5zs6lsBrL']"
623128782996676608.json,623128782996676608,0,0,0,0,"['#FASTING', '#DIET', '#AGEING', '#CANCER', '#AGEING']",5 day '#fasting' #diet slows down #ageing &amp; add years to life while cutting the risk of #cancer and diabetes #ageing http://t.co/RWUHNwhEcj,"['5', 'day', 'fasting', 'diet', 'slows', 'down', 'ageing', 'amp', 'add', 'years', 'to', 'life', 'while', 'cutting', 'the', 'risk', 'of', 'cancer', 'and', 'diabetes', 'ageing', 'http', 't.co/RWUHNwhEcj']","[Sentence(""5 day '#fasting' #diet slows down #ageing &amp; add years to life while cutting the risk of #cancer and diabetes #ageing http://t.co/RWUHNwhEcj"")]","[('5', 'CD'), ('day', 'NN'), (""'"", 'POS'), ('fasting', 'VBG'), ('diet', 'JJ'), ('slows', 'VBZ'), ('down', 'RB'), ('ageing', 'VBG'), ('&', 'CC'), ('amp', 'NN'), ('add', 'VB'), ('years', 'NNS'), ('to', 'TO'), ('life', 'NN'), ('while', 'IN'), ('cutting', 'VBG'), ('the', 'DT'), ('risk', 'NN'), ('of', 'IN'), ('cancer', 'NN'), ('and', 'CC'), ('diabetes', 'VBZ'), ('ageing', 'VBG'), ('http', 'NN'), ('//t.co/RWUHNwhEcj', 'NN')]","Sentiment(polarity=-0.37777777777777777, subjectivity=0.5944444444444444)",-0.37777777777777777,0.5944444444444444,"['# diet slows', '# cancer', 'diabetes #']",5 day '#fasting' #diet slow down #being &amp; add years to life while cutting the risk of #cancer and diabetes #being http://t.co/RWUHNwhEcj,"['5', 'day', ""'"", '#', 'fasting', ""'"", '#', 'diet', 'slows', 'down', '#', 'ageing', '&', 'amp', ';', 'add', 'years', 'to', 'life', 'while', 'cutting', 'the', 'risk', 'of', '#', 'cancer', 'and', 'diabetes', '#', 'ageing', 'http', ':', '//t.co/RWUHNwhEcj']"
993594834958024708.json,993594834958024708,4,7,0,0,"['#OBESITY', '#CANCER', '#KETONIC', '#FASTING', '#DIET']","Translating Mechanism-Based Strategies to
Break the #Obesity - #Cancer Link #Ketonic #Fasting #Diet @drjasonfung https://t.co/t4vvQeMiVq https://t.co/pr6z658WAM","['Translating', 'Mechanism-Based', 'Strategies', 'to', 'Break', 'the', 'Obesity', 'Cancer', 'Link', 'Ketonic', 'Fasting', 'Diet', 'drjasonfung', 'https', 't.co/t4vvQeMiVq', 'https', 't.co/pr6z658WAM']","[Sentence(""Translating Mechanism-Based Strategies to
Break the #Obesity - #Cancer Link #Ketonic #Fasting #Diet @drjasonfung https://t.co/t4vvQeMiVq https://t.co/pr6z658WAM"")]","[('Translating', 'VBG'), ('Mechanism-Based', 'JJ'), ('Strategies', 'NNS'), ('to', 'TO'), ('Break', 'VB'), ('the', 'DT'), ('Obesity', 'NNP'), ('Cancer', 'NNP'), ('Link', 'NNP'), ('Ketonic', 'NNP'), ('Fasting', 'NNP'), ('Diet', 'NNP'), ('@', 'NNP'), ('drjasonfung', 'NN'), ('https', 'NN'), ('//t.co/t4vvQeMiVq', 'JJ'), ('https', 'NN'), ('//t.co/pr6z658WAM', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['translating mechanism-based strategies', 'obesity', '# cancer', 'link', 'ketonic', 'fasting', 'diet', '@ drjasonfung https', '//t.co/t4vvqemivq https']","Translating Mechanism-Based Strategics to
Break the #Obesity - #Cancer Pink #Tetanic #Wasting #Diet @drjasonfung http://t.co/t4vvQeMiVq http://t.co/pr6z658WAM","['Translating', 'Mechanism-Based', 'Strategies', 'to', 'Break', 'the', '#', 'Obesity', '-', '#', 'Cancer', 'Link', '#', 'Ketonic', '#', 'Fasting', '#', 'Diet', '@', 'drjasonfung', 'https', ':', '//t.co/t4vvQeMiVq', 'https', ':', '//t.co/pr6z658WAM']"
835100810807750656.json,835100810807750656,0,0,0,0,"['#CANCER', '#FASTING']","#Cancer cells feed off glucose. #Fasting, or dramatically reducing calories, might be able to reverse the disease.","['Cancer', 'cells', 'feed', 'off', 'glucose', 'Fasting', 'or', 'dramatically', 'reducing', 'calories', 'might', 'be', 'able', 'to', 'reverse', 'the', 'disease']","[Sentence(""#Cancer cells feed off glucose.""), Sentence(""#Fasting, or dramatically reducing calories, might be able to reverse the disease."")]","[('Cancer', 'NNP'), ('cells', 'NNS'), ('feed', 'VBD'), ('off', 'RP'), ('glucose', 'NN'), ('Fasting', 'NNP'), ('or', 'CC'), ('dramatically', 'RB'), ('reducing', 'VBG'), ('calories', 'NNS'), ('might', 'MD'), ('be', 'VB'), ('able', 'JJ'), ('to', 'TO'), ('reverse', 'VB'), ('the', 'DT'), ('disease', 'NN')]","Sentiment(polarity=0.5, subjectivity=0.625)",0.5,0.625,"['# cancer cells feed', 'fasting']","#Cancer cells feed off glucose. #Wasting, or dramatically reducing calorie, might be able to reverse the disease.","['#', 'Cancer', 'cells', 'feed', 'off', 'glucose', '.', '#', 'Fasting', ',', 'or', 'dramatically', 'reducing', 'calories', ',', 'might', 'be', 'able', 'to', 'reverse', 'the', 'disease', '.']"
1295528132989026310.json,1295528132989026310,0,0,0,0,"['#COVID19', '#COVID', '#CORONA', '#FASTING', '#CANCER', '#HEALTHYLIFESTYLE', '#HEALTH', '#HEALTHYEATING']","This is a good article in how fasting may improve your cholesterol levels 
#COVID19 #COVID #Corona
#fasting #Cancer #healthylifestyle
#Health #HealthyEating

https://t.co/1ZBHpltLy0","['This', 'is', 'a', 'good', 'article', 'in', 'how', 'fasting', 'may', 'improve', 'your', 'cholesterol', 'levels', 'COVID19', 'COVID', 'Corona', 'fasting', 'Cancer', 'healthylifestyle', 'Health', 'HealthyEating', 'https', 't.co/1ZBHpltLy0']","[Sentence(""This is a good article in how fasting may improve your cholesterol levels 
#COVID19 #COVID #Corona
#fasting #Cancer #healthylifestyle
#Health #HealthyEating

https://t.co/1ZBHpltLy0"")]","[('This', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('good', 'JJ'), ('article', 'NN'), ('in', 'IN'), ('how', 'WRB'), ('fasting', 'NN'), ('may', 'MD'), ('improve', 'VB'), ('your', 'PRP$'), ('cholesterol', 'NN'), ('levels', 'NNS'), ('COVID19', 'NNP'), ('COVID', 'NNP'), ('Corona', 'NNP'), ('fasting', 'VBG'), ('Cancer', 'NNP'), ('healthylifestyle', 'JJ'), ('Health', 'NNP'), ('HealthyEating', 'NNP'), ('https', 'NN'), ('//t.co/1ZBHpltLy0', 'NN')]","Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,"['good article', 'cholesterol levels #', 'covid19', 'covid', 'corona', '# cancer # healthylifestyle # health #', 'healthyeating']","His is a good article in how fasting may improve your cholestrol levels 
#COVID19 #COVID #Corona
#fasting #Cancer #healthylifestyle
#Health #HealthyEating

http://t.co/1ZBHpltLy0","['This', 'is', 'a', 'good', 'article', 'in', 'how', 'fasting', 'may', 'improve', 'your', 'cholesterol', 'levels', '#', 'COVID19', '#', 'COVID', '#', 'Corona', '#', 'fasting', '#', 'Cancer', '#', 'healthylifestyle', '#', 'Health', '#', 'HealthyEating', 'https', ':', '//t.co/1ZBHpltLy0']"
553959504090787840.json,553959504090787840,0,0,0,0,"['#FASTING', '#DIABETES', '#CANCER']",Research suggests intermittent #fasting provides health benefits http://t.co/5WWK6xVIr6 #Diabetes #Cancer,"['Research', 'suggests', 'intermittent', 'fasting', 'provides', 'health', 'benefits', 'http', 't.co/5WWK6xVIr6', 'Diabetes', 'Cancer']","[Sentence(""Research suggests intermittent #fasting provides health benefits http://t.co/5WWK6xVIr6 #Diabetes #Cancer"")]","[('Research', 'NN'), ('suggests', 'VBZ'), ('intermittent', 'JJ'), ('fasting', 'VBG'), ('provides', 'VBZ'), ('health', 'NN'), ('benefits', 'NNS'), ('http', 'NN'), ('//t.co/5WWK6xVIr6', 'JJ'), ('Diabetes', 'VBZ'), ('Cancer', 'NNP')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['research suggests intermittent #', 'health benefits http', '//t.co/5wwk6xvir6 #', 'diabetes', '# cancer']",Research suggests intermittent #fasting provides health benefits http://t.co/5WWK6xVIr6 #Diabetes #Cancer,"['Research', 'suggests', 'intermittent', '#', 'fasting', 'provides', 'health', 'benefits', 'http', ':', '//t.co/5WWK6xVIr6', '#', 'Diabetes', '#', 'Cancer']"
1066336178293694466.json,1066336178293694466,0,0,0,0,"['#FASTING', '#CANCER', '#FEATURED', '#STRESS']",9 Powerful Benefits of #Fasting https://t.co/dDvl8eURBw #cancer #featured #stress,"['9', 'Powerful', 'Benefits', 'of', 'Fasting', 'https', 't.co/dDvl8eURBw', 'cancer', 'featured', 'stress']","[Sentence(""9 Powerful Benefits of #Fasting https://t.co/dDvl8eURBw #cancer #featured #stress"")]","[('9', 'CD'), ('Powerful', 'JJ'), ('Benefits', 'NNS'), ('of', 'IN'), ('Fasting', 'VBG'), ('https', 'NN'), ('//t.co/dDvl8eURBw', 'JJ'), ('cancer', 'NN'), ('featured', 'VBD'), ('stress', 'NN')]","Sentiment(polarity=0.3, subjectivity=1.0)",0.3,1.0,"['powerful benefits', 'fasting', '//t.co/ddvl8eurbw # cancer #', '# stress']",9 Powerful Benefits of #Wasting http://t.co/dDvl8eURBw #cancer #features #stress,"['9', 'Powerful', 'Benefits', 'of', '#', 'Fasting', 'https', ':', '//t.co/dDvl8eURBw', '#', 'cancer', '#', 'featured', '#', 'stress']"
1105149904563945472.json,1105149904563945472,0,2,0,0,"['#FASTING', '#CANCER', '#FASTING', '#HEALTH', '#SCIENTIFIC', '#EVIDENCE', '#PODCAST']","#Fasting overnight for 13 hours or more regularly, was associated with a reduced risk of breast #cancer recurrence. This paper is an example of how #fasting may have a big impact on our #health. If you want all the #scientific #evidence, tune into the People’s Scientist #podcast https://t.co/vRovMQxBtS","['Fasting', 'overnight', 'for', '13', 'hours', 'or', 'more', 'regularly', 'was', 'associated', 'with', 'a', 'reduced', 'risk', 'of', 'breast', 'cancer', 'recurrence', 'This', 'paper', 'is', 'an', 'example', 'of', 'how', 'fasting', 'may', 'have', 'a', 'big', 'impact', 'on', 'our', 'health', 'If', 'you', 'want', 'all', 'the', 'scientific', 'evidence', 'tune', 'into', 'the', 'People', '’', 's', 'Scientist', 'podcast', 'https', 't.co/vRovMQxBtS']","[Sentence(""#Fasting overnight for 13 hours or more regularly, was associated with a reduced risk of breast #cancer recurrence.""), Sentence(""This paper is an example of how #fasting may have a big impact on our #health.""), Sentence(""If you want all the #scientific #evidence, tune into the People’s Scientist #podcast https://t.co/vRovMQxBtS"")]","[('Fasting', 'VBG'), ('overnight', 'NN'), ('for', 'IN'), ('13', 'CD'), ('hours', 'NNS'), ('or', 'CC'), ('more', 'JJR'), ('regularly', 'RB'), ('was', 'VBD'), ('associated', 'VBN'), ('with', 'IN'), ('a', 'DT'), ('reduced', 'JJ'), ('risk', 'NN'), ('of', 'IN'), ('breast', 'NN'), ('cancer', 'NN'), ('recurrence', 'NN'), ('This', 'DT'), ('paper', 'NN'), ('is', 'VBZ'), ('an', 'DT'), ('example', 'NN'), ('of', 'IN'), ('how', 'WRB'), ('fasting', 'NN'), ('may', 'MD'), ('have', 'VB'), ('a', 'DT'), ('big', 'JJ'), ('impact', 'NN'), ('on', 'IN'), ('our', 'PRP$'), ('health', 'NN'), ('If', 'IN'), ('you', 'PRP'), ('want', 'VBP'), ('all', 'PDT'), ('the', 'DT'), ('scientific', 'JJ'), ('evidence', 'NN'), ('tune', 'NN'), ('into', 'IN'), ('the', 'DT'), ('People', 'NNP'), ('’', 'NNP'), ('s', 'JJ'), ('Scientist', 'NNP'), ('podcast', 'NN'), ('https', 'NN'), ('//t.co/vRovMQxBtS', 'NN')]","Sentiment(polarity=0.16666666666666666, subjectivity=0.22564102564102562)",0.16666666666666666,0.22564102564102562,"['fasting', 'breast # cancer recurrence', 'big impact', '# health', 'scientific # evidence', 'people ’ s', 'scientist', '# podcast https']","#Wasting overnight for 13 hours or more regularly, was associated with a reduced risk of breast #cancer recurrence. His paper is an example of how #fasting may have a big impact on our #health. Of you want all the #scientific #evidence, tune into the People’s Scientist #podcast http://t.co/vRovMQxBtS","['#', 'Fasting', 'overnight', 'for', '13', 'hours', 'or', 'more', 'regularly', ',', 'was', 'associated', 'with', 'a', 'reduced', 'risk', 'of', 'breast', '#', 'cancer', 'recurrence', '.', 'This', 'paper', 'is', 'an', 'example', 'of', 'how', '#', 'fasting', 'may', 'have', 'a', 'big', 'impact', 'on', 'our', '#', 'health', '.', 'If', 'you', 'want', 'all', 'the', '#', 'scientific', '#', 'evidence', ',', 'tune', 'into', 'the', 'People', '’', 's', 'Scientist', '#', 'podcast', 'https', ':', '//t.co/vRovMQxBtS']"
1077539496554565632.json,1077539496554565632,0,2,0,0,"['#FASTING', '#IBS', '#CANCER', '#FASTINGSUMMIT']",Dr. David Jockers used #fasting to help overcome #IBS and skin #cancer. He shares that wisdom at the #FastingSummit! https://t.co/wbUcY9vGs6,"['Dr', 'David', 'Jockers', 'used', 'fasting', 'to', 'help', 'overcome', 'IBS', 'and', 'skin', 'cancer', 'He', 'shares', 'that', 'wisdom', 'at', 'the', 'FastingSummit', 'https', 't.co/wbUcY9vGs6']","[Sentence(""Dr. David Jockers used #fasting to help overcome #IBS and skin #cancer.""), Sentence(""He shares that wisdom at the #FastingSummit!""), Sentence(""https://t.co/wbUcY9vGs6"")]","[('Dr.', 'NNP'), ('David', 'NNP'), ('Jockers', 'NNP'), ('used', 'VBD'), ('fasting', 'VBG'), ('to', 'TO'), ('help', 'VB'), ('overcome', 'VB'), ('IBS', 'NNP'), ('and', 'CC'), ('skin', 'JJ'), ('cancer', 'NN'), ('He', 'PRP'), ('shares', 'NNS'), ('that', 'WDT'), ('wisdom', 'VBP'), ('at', 'IN'), ('the', 'DT'), ('FastingSummit', 'NN'), ('https', 'NN'), ('//t.co/wbUcY9vGs6', 'NN')]","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,"['david jockers', 'ibs', 'skin # cancer', 'fastingsummit']",Or. David Workers used #fasting to help overcome #IBS and skin #cancer. He shares that wisdom at the #FastingSummit! http://t.co/wbUcY9vGs6,"['Dr.', 'David', 'Jockers', 'used', '#', 'fasting', 'to', 'help', 'overcome', '#', 'IBS', 'and', 'skin', '#', 'cancer', '.', 'He', 'shares', 'that', 'wisdom', 'at', 'the', '#', 'FastingSummit', '!', 'https', ':', '//t.co/wbUcY9vGs6']"
